Times;Class_based_Speed;First_Classification;Snd_Classification;Heuristic_correction;States_REAL;States_Simio;Speed(km/h)
20913;1;1;1;1;1;1;8
20914;1;1;1;1;1;1;8
20915;1;1;1;1;1;1;7
20916;1;1;1;1;1;1;9
20917;0;2;1;1;1;1;10
20918;0;2;1;1;1;1;11
20919;0;2;1;1;1;1;10
20920;1;1;1;1;1;1;6
20921;1;1;1;1;1;1;7
20922;1;1;1;1;1;1;4
20923;1;1;1;1;1;1;2
20924;0;1;1;1;1;1;0
20925;1;1;1;1;1;1;1
20926;0;1;1;1;1;1;0
20927;1;1;1;1;1;1;3
20928;1;1;1;1;1;1;5
20929;1;1;1;1;1;1;4
20930;1;1;1;1;1;1;3
20931;1;1;1;1;1;1;4
20932;1;1;1;1;1;1;5
20933;1;1;1;1;1;1;6
20934;1;1;1;1;1;1;7
20935;1;1;1;1;1;1;8
20936;0;2;1;1;1;1;11
20937;0;2;1;1;1;1;12
20938;0;2;1;1;1;1;13
20939;0;2;1;1;1;1;12
20940;0;2;1;1;1;1;11
20941;0;2;1;1;1;1;11
20942;0;2;1;1;1;1;10
20943;1;1;1;1;1;1;7
20944;1;1;1;1;1;1;8
20945;1;1;1;1;1;1;9
20946;1;1;1;1;1;1;9
20947;1;1;1;1;1;1;9
20948;1;1;1;1;1;1;9
20949;1;1;1;1;1;1;9
20950;1;1;1;1;1;1;6
20951;1;1;1;1;1;1;5
20952;1;1;1;1;1;1;4
20953;1;1;1;1;1;1;4
20954;1;1;1;1;1;1;4
20955;1;1;1;1;1;1;4
20956;1;1;1;1;1;1;5
20957;1;1;1;1;1;1;5
20958;1;1;1;1;1;1;5
20959;1;1;1;1;1;1;5
20960;1;1;1;1;1;1;5
20961;1;1;1;1;1;1;5
20962;1;1;1;1;1;1;5
20963;1;1;1;1;1;1;5
20964;1;1;1;1;1;1;5
20965;1;1;1;1;1;1;6
20966;1;1;1;1;1;1;6
20967;1;1;1;1;1;1;5
20968;1;1;1;1;1;1;6
20969;1;1;1;1;1;1;6
20970;1;1;1;1;1;1;5
20971;1;1;1;1;1;1;6
20972;1;1;1;1;1;1;5
20973;1;1;1;1;1;1;5
20974;1;1;1;1;1;1;6
20975;1;1;1;1;1;1;5
20976;1;1;1;1;1;1;6
20977;1;1;1;1;1;1;6
20978;1;1;1;1;1;1;6
20979;1;1;1;1;1;1;6
20980;1;1;1;1;1;1;5
20981;1;1;1;1;1;1;4
20982;1;1;1;1;1;1;6
20983;1;1;1;1;1;1;8
20984;1;1;1;1;1;1;7
20985;1;1;1;1;1;1;7
20986;1;1;1;1;1;1;8
20987;1;1;1;1;1;1;5
20988;1;1;1;1;1;1;5
20989;1;1;1;1;1;1;6
20990;1;1;1;1;1;1;5
20991;1;1;1;1;1;1;5
20992;1;1;1;1;1;1;5
20993;1;1;1;1;1;1;7
20994;1;1;1;1;1;1;5
20995;1;1;1;1;1;1;4
20996;1;2;1;1;1;1;7
20997;1;2;1;1;1;1;6
20998;1;2;1;1;1;1;9
20999;1;2;1;1;1;1;9
21000;1;2;1;1;1;1;9
21001;1;2;1;1;1;1;8
21002;1;2;1;1;1;1;9
21003;1;2;1;1;1;1;7
21004;1;2;1;1;1;1;7
21005;1;2;1;1;1;1;7
21006;1;2;1;1;1;1;7
21007;1;2;1;1;1;1;8
21008;1;2;1;1;1;1;9
21009;1;2;1;1;1;1;9
21010;0;2;1;1;1;1;12
21011;0;2;1;1;1;1;14
21012;0;2;1;1;1;1;11
21013;0;2;1;1;1;1;13
21014;0;2;1;1;1;1;13
21015;0;2;1;1;1;1;12
21016;0;2;1;1;1;1;10
21017;0;2;1;1;1;1;11
21018;0;2;1;1;1;1;11
21019;0;2;1;1;1;1;10
21020;0;2;1;1;1;1;10
21021;0;2;1;1;1;1;10
21022;0;2;1;1;1;1;11
21023;0;2;1;1;1;1;13
21024;0;2;1;1;1;1;15
21025;0;2;1;1;1;1;13
21026;0;2;1;1;1;1;15
21027;0;2;1;1;1;1;18
21028;0;2;1;1;1;1;20
21029;0;2;1;1;1;1;18
21030;0;2;1;1;1;1;18
21031;0;2;1;1;1;1;18
21032;0;2;1;1;1;1;19
21033;0;2;1;1;1;1;16
21034;0;2;1;1;1;1;15
21035;0;2;1;1;1;1;14
21036;0;2;1;1;1;1;12
21037;0;2;1;1;1;1;14
21038;0;2;1;1;1;1;13
21039;0;2;1;1;1;1;17
21040;0;2;1;1;1;1;18
21041;0;2;1;1;1;1;18
21042;0;2;1;1;1;1;18
21043;0;2;1;1;1;1;17
21044;0;2;1;1;1;1;16
21045;0;2;1;1;1;1;14
21046;0;2;1;1;1;1;11
21047;0;2;1;1;1;1;12
21048;0;2;1;1;1;1;11
21049;0;2;1;1;1;1;12
21050;0;2;1;1;1;1;11
21051;1;1;1;1;1;1;9
21052;1;1;1;1;1;1;9
21053;0;2;1;1;1;1;10
21054;1;1;1;1;1;1;8
21055;1;1;1;1;1;1;7
21056;1;1;1;1;1;1;6
21057;1;1;1;1;1;1;5
21058;1;1;1;1;1;1;5
21059;1;1;1;1;1;1;5
21060;1;1;1;1;1;1;7
21061;1;1;1;1;1;1;9
21062;0;2;1;1;1;1;10
21063;0;2;1;1;1;1;10
21064;1;1;1;1;1;1;8
21065;1;1;1;1;1;1;7
21066;1;1;1;1;1;1;5
21067;1;1;1;1;1;1;5
21068;1;1;1;1;1;1;5
21069;1;1;1;1;1;1;6
21070;1;1;1;1;1;1;6
21071;1;1;1;1;1;1;6
21072;1;1;1;1;1;1;6
21073;1;1;1;1;1;1;6
21074;1;1;1;1;1;1;6
21075;1;1;1;1;1;1;8
21076;1;1;1;1;1;1;6
21077;1;1;1;1;1;1;5
21078;1;1;1;1;1;1;5
21079;1;1;1;1;1;1;5
21080;1;1;1;1;1;1;7
21081;1;1;1;1;1;1;7
21082;0;2;1;1;1;1;10
21083;1;1;1;1;1;1;8
21084;1;1;1;1;1;1;8
21085;1;1;1;1;1;1;9
21086;0;2;1;1;1;1;10
21087;1;1;1;1;1;1;8
21088;1;1;1;1;1;1;9
21089;0;2;1;1;1;1;11
21090;0;2;1;1;1;1;10
21091;0;2;1;1;1;1;11
21092;0;2;1;1;1;1;11
21093;1;1;1;1;1;1;7
21094;1;1;1;1;1;1;7
21095;1;1;1;1;1;1;9
21096;0;2;1;1;1;1;11
21097;0;2;1;1;1;1;11
21098;1;1;1;1;1;1;8
21099;1;1;1;1;1;1;7
21100;1;1;1;1;1;1;6
21101;1;1;1;1;1;1;6
21102;1;1;1;1;1;1;8
21103;0;2;1;1;1;1;11
21104;0;2;1;1;1;1;10
21105;0;2;1;1;1;1;11
21106;1;1;1;1;1;1;9
21107;1;1;1;1;1;1;8
21108;1;1;1;1;1;1;7
21109;1;1;1;1;1;1;6
21110;1;1;1;1;1;1;5
21111;1;1;1;1;1;1;6
21112;1;1;1;1;1;1;4
21113;1;1;1;1;1;1;4
21114;1;1;1;1;1;1;4
21115;1;1;1;1;1;1;4
21116;1;1;1;1;1;1;4
21117;1;1;1;1;1;1;3
21118;1;1;1;1;1;1;4
21119;1;1;1;1;1;1;4
21120;1;1;1;1;1;1;4
21121;1;1;1;1;1;1;3
21122;1;1;1;1;1;1;4
21123;1;1;1;1;1;1;4
21124;1;1;1;1;1;1;5
21125;1;1;1;1;1;1;5
21126;1;1;1;1;1;1;5
21127;1;1;1;1;1;1;5
21128;1;1;1;1;1;1;6
21129;1;1;1;1;1;1;6
21130;1;1;1;1;1;1;7
21131;1;1;1;1;1;1;7
21132;1;1;1;1;1;1;6
21133;1;1;1;1;1;1;5
21134;1;1;1;1;1;1;3
21135;1;1;1;1;1;1;2
21136;1;1;1;1;1;1;3
21137;1;1;1;1;1;1;3
21138;1;1;1;1;1;1;3
21139;1;1;1;1;1;1;3
21140;1;1;1;1;1;1;4
21141;1;1;1;1;1;1;4
21142;1;1;1;1;1;1;4
21143;1;1;1;1;1;1;3
21144;1;1;1;1;1;1;6
21145;1;1;1;1;1;1;9
21146;1;1;1;1;1;1;8
21147;1;1;1;1;1;1;8
21148;1;1;1;1;1;1;7
21149;1;1;1;1;1;1;5
21150;1;1;1;1;1;1;4
21151;1;1;1;1;1;1;5
21152;1;1;1;1;1;1;3
21153;1;1;1;1;1;1;3
21154;1;1;1;1;1;1;3
21155;1;1;1;1;1;1;3
21156;1;1;1;1;1;1;4
21157;1;1;1;1;1;1;6
21158;1;1;1;1;1;1;4
21159;1;1;1;1;1;1;7
21160;1;1;1;1;1;1;8
21161;0;2;1;1;1;1;10
21162;1;1;1;1;1;1;8
21163;1;1;1;1;1;1;7
21164;1;1;1;1;1;1;4
21165;1;1;1;1;1;1;4
21166;1;1;1;1;1;1;4
21167;1;1;1;1;1;1;3
21168;1;1;1;1;1;1;3
21169;1;1;1;1;1;1;4
21170;1;1;1;1;1;1;4
21171;1;1;1;1;1;1;5
21172;1;1;1;1;1;1;5
21173;1;1;1;1;1;1;5
21174;1;1;1;1;1;1;5
21175;1;1;1;1;1;1;5
21176;1;1;1;1;1;1;4
21177;1;1;1;1;1;1;4
21178;1;1;1;1;1;1;2
21179;1;1;1;1;1;1;4
21180;1;1;1;1;1;1;3
21181;1;1;1;1;1;1;3
21182;1;1;1;1;1;1;3
21183;1;1;1;1;1;1;3
21184;1;1;1;1;1;1;3
21185;1;1;1;1;1;1;3
21186;1;1;1;1;1;1;4
21187;1;1;1;1;1;1;3
21188;1;1;1;1;1;1;3
21189;1;1;1;1;1;1;4
21190;1;1;1;1;1;1;3
21191;1;1;1;1;1;1;4
21192;1;1;1;1;1;1;4
21193;1;1;1;1;1;1;4
21194;1;1;1;1;1;1;4
21195;1;1;1;1;1;1;4
21196;1;1;1;1;1;1;5
21197;1;1;1;1;1;1;5
21198;1;1;1;1;1;1;5
21199;1;1;1;1;1;1;7
21200;1;1;1;1;1;1;8
21201;1;1;1;1;1;1;8
21202;1;1;1;1;1;1;7
21203;1;1;1;1;1;1;6
21204;0;2;1;1;1;1;10
21205;0;2;1;1;1;1;10
21206;1;1;1;1;1;1;8
21207;1;1;1;1;1;1;9
21208;0;2;1;1;1;1;10
21209;0;2;1;1;1;1;10
21210;0;2;1;1;1;1;10
21211;0;2;1;1;1;1;10
21212;1;1;1;1;1;1;9
21213;1;1;1;1;1;1;7
21214;1;1;1;1;1;1;6
21215;1;1;1;1;1;1;2
21216;1;1;1;1;1;1;1
21217;0;1;1;1;1;1;0
21218;0;1;1;1;1;1;0
21219;0;1;1;1;1;1;0
21220;0;1;1;1;1;1;0
21221;0;1;1;1;1;1;0
21222;0;1;1;1;1;1;0
21223;0;1;1;1;1;1;0
21224;0;1;1;1;1;1;0
21225;0;1;1;1;1;1;0
21226;1;1;1;1;1;1;5
21227;0;2;1;1;1;1;10
21228;0;2;1;1;1;1;11
21229;1;1;1;1;1;1;9
21230;1;1;1;1;1;1;6
21231;1;1;1;1;1;1;8
21232;1;1;1;1;1;1;7
21233;1;1;1;1;1;1;8
21234;1;1;1;1;1;1;9
21235;0;2;1;1;1;1;11
21236;0;2;1;1;1;1;11
21237;0;2;1;1;1;1;13
21238;0;2;1;1;1;1;15
21239;0;2;1;1;1;1;16
21240;0;2;1;1;1;1;18
21241;0;2;1;1;1;1;16
21242;0;2;1;1;1;1;17
21243;0;2;1;1;1;1;17
21244;0;2;1;1;1;1;14
21245;1;1;1;1;1;1;8
21246;1;1;1;1;1;1;3
21247;1;1;1;1;1;1;1
21248;1;1;1;1;1;1;1
21249;1;1;1;1;1;1;2
21250;1;1;1;1;1;1;3
21251;1;1;1;1;1;1;4
21252;1;1;1;1;1;1;1
21253;0;1;1;1;1;1;0
21254;1;1;1;1;1;1;2
21255;0;1;1;1;1;1;0
21256;0;1;1;1;1;1;0
21257;0;1;1;1;1;1;0
21258;0;1;1;1;1;1;0
21259;1;1;1;1;1;1;1
21260;1;1;1;1;1;1;6
21261;1;1;1;1;1;1;6
21262;1;1;1;1;1;1;6
21263;1;1;1;1;1;1;6
21264;1;1;1;1;1;1;5
21265;1;1;1;1;1;1;5
21266;1;1;1;1;1;1;5
21267;1;1;1;1;1;1;4
21268;1;1;1;1;1;1;3
21269;1;1;1;1;1;1;2
21270;1;1;1;1;1;1;2
21271;1;1;1;1;1;1;1
21272;1;1;1;1;1;1;2
21273;1;1;1;1;1;1;2
21274;1;1;1;1;1;1;2
21275;1;1;1;1;1;1;2
21276;1;1;1;1;1;1;2
21277;1;1;1;1;1;1;1
21278;1;1;1;1;1;1;2
21279;1;1;1;1;1;1;1
21280;1;1;1;1;1;1;1
21281;0;1;1;1;1;1;0
21282;1;1;1;1;1;1;1
21283;1;1;1;1;1;1;2
21284;1;1;1;1;1;1;2
21285;1;1;1;1;1;1;1
21286;1;1;1;1;1;1;2
21287;1;1;1;1;1;1;4
21288;1;1;1;1;1;1;1
21289;1;1;1;1;1;1;1
21290;1;1;1;1;1;1;2
21291;1;1;1;1;1;1;1
21292;0;1;1;1;1;1;0
21293;1;1;1;1;1;1;2
21294;1;1;1;1;1;1;3
21295;1;1;1;1;1;1;3
21296;1;1;1;1;1;1;1
21297;1;1;1;1;1;1;1
21298;1;1;1;1;1;1;2
21299;1;1;1;1;1;1;2
21300;1;1;1;1;1;1;1
21301;1;1;1;1;1;1;1
21302;1;1;1;1;1;1;1
21303;1;1;1;1;1;1;1
21304;1;1;1;1;1;1;2
21305;1;1;1;1;1;1;2
21306;1;1;1;1;1;1;2
21307;1;1;1;1;1;1;2
21308;1;1;1;1;1;1;3
21309;1;1;1;1;1;1;2
21310;1;1;1;1;1;1;2
21311;1;1;1;1;1;1;3
21312;1;1;1;1;1;1;3
21313;1;1;1;1;1;1;3
21314;1;1;1;1;1;1;1
21315;1;1;1;1;1;1;2
21316;0;1;1;1;1;1;0
21317;1;1;1;1;1;1;2
21318;1;1;1;1;1;1;1
21319;1;1;1;1;1;1;1
21320;1;1;1;1;1;1;1
21321;1;1;1;1;1;1;2
21322;1;1;1;1;1;1;2
21323;1;1;1;1;1;1;2
21324;1;1;1;1;1;1;2
21325;1;1;1;1;1;1;2
21326;1;1;1;1;1;1;3
21327;1;1;1;1;1;1;3
21328;1;1;1;1;1;1;3
21329;1;1;1;1;1;1;5
21330;1;1;1;1;1;1;3
21331;1;1;1;1;1;1;2
21332;1;1;1;1;1;1;2
21333;1;1;1;1;1;1;3
21334;1;1;1;1;1;1;1
21335;1;1;1;1;1;1;1
21336;0;1;1;1;1;1;0
21337;1;1;1;1;1;1;1
21338;1;1;1;1;1;1;2
21339;1;1;1;1;1;1;1
21340;0;1;1;1;1;1;0
21341;1;1;1;1;1;1;2
21342;1;1;1;1;1;1;2
21343;1;1;1;1;1;1;1
21344;1;1;1;1;1;1;1
21345;1;1;1;1;1;1;2
21346;1;1;1;1;1;1;3
21347;1;1;1;1;1;1;3
21348;1;1;1;1;1;1;3
21349;1;1;1;1;1;1;2
21350;0;1;1;1;1;1;0
21351;1;1;1;1;1;1;1
21352;1;1;1;1;1;1;2
21353;1;1;1;1;1;1;2
21354;1;1;1;1;1;1;3
21355;1;1;1;1;1;1;4
21356;1;1;1;1;1;1;7
21357;1;1;1;1;1;1;4
21358;1;1;1;1;1;1;4
21359;1;1;1;1;1;1;3
21360;1;1;1;1;1;1;2
21361;1;1;1;1;1;1;2
21362;1;1;1;1;1;1;1
21363;1;1;1;1;1;1;1
21364;1;1;1;1;1;1;2
21365;1;1;1;1;1;1;1
21366;1;1;1;1;1;1;2
21367;1;1;1;1;1;1;3
21368;1;1;1;1;1;1;2
21369;1;1;1;1;1;1;1
21370;1;1;1;1;1;1;2
21371;1;1;1;1;1;1;1
21372;1;1;1;1;1;1;2
21373;1;1;1;1;1;1;2
21374;1;1;1;1;1;1;1
21375;1;1;1;1;1;1;2
21376;1;1;1;1;1;1;2
21377;1;1;1;1;1;1;1
21378;1;1;1;1;1;1;1
21379;1;1;1;1;1;1;2
21380;1;1;1;1;1;1;1
21381;1;1;1;1;1;1;2
21382;1;1;1;1;1;1;2
21383;1;1;1;1;1;1;2
21384;1;1;1;1;1;1;3
21385;1;1;1;1;1;1;2
21386;1;1;1;1;1;1;2
21387;1;1;1;1;1;1;2
21388;1;1;1;1;1;1;2
21389;1;1;1;1;1;1;2
21390;1;1;1;1;1;1;2
21391;1;1;1;1;1;1;2
21392;1;1;1;1;1;1;1
21393;1;1;1;1;1;1;2
21394;1;1;1;1;1;1;3
21395;1;1;1;1;1;1;2
21396;1;1;1;1;1;1;2
21397;1;1;1;1;1;1;2
21398;1;1;1;1;1;1;2
21399;1;1;1;1;1;1;2
21400;1;1;1;1;1;1;2
21401;1;1;1;1;1;1;2
21402;1;1;1;1;1;1;1
21403;1;1;1;1;1;1;2
21404;1;1;1;1;1;1;2
21405;1;1;1;1;1;1;2
21406;1;1;1;1;1;1;2
21407;1;1;1;1;1;1;1
21408;1;1;1;1;1;1;2
21409;1;1;1;1;1;1;2
21410;1;1;1;1;1;1;1
21411;1;1;1;1;1;1;2
21412;1;1;1;1;1;1;2
21413;1;1;1;1;1;1;1
21414;1;1;1;1;1;1;1
21415;1;1;1;1;1;1;2
21416;1;1;1;1;1;1;2
21417;1;1;1;1;1;1;2
21418;1;1;1;1;1;1;2
21419;1;1;1;1;1;1;2
21420;1;1;1;1;1;1;2
21421;1;1;1;1;1;1;2
21422;1;1;1;1;1;1;2
21423;1;1;1;1;1;1;1
21424;1;1;1;1;1;1;2
21425;1;1;1;1;1;1;2
21426;1;1;1;1;1;1;3
21427;1;1;1;1;1;1;2
21428;1;1;1;1;1;1;1
21429;1;1;1;1;1;1;2
21430;1;1;1;1;1;1;1
21431;1;1;1;1;1;1;2
21432;1;1;1;1;1;1;2
21433;1;1;1;1;1;1;2
21434;1;1;1;1;1;1;2
21435;1;1;1;1;1;1;2
21436;1;1;1;1;1;1;2
21437;1;1;1;1;1;1;2
21438;1;1;1;1;1;1;2
21439;1;1;1;1;1;1;2
21440;1;1;1;1;1;1;2
21441;1;1;1;1;1;1;2
21442;1;1;1;1;1;1;2
21443;1;1;1;1;1;1;3
21444;1;1;1;1;1;1;2
21445;1;1;1;1;1;1;2
21446;1;1;1;1;1;1;2
21447;1;1;1;1;1;1;3
21448;1;1;1;1;1;1;2
21449;1;1;1;1;1;1;1
21450;1;1;1;1;1;1;2
21451;1;1;1;1;1;1;2
21452;1;1;1;1;1;1;2
21453;1;1;1;1;1;1;3
21454;1;1;1;1;1;1;3
21455;1;1;1;1;1;1;2
21456;1;1;1;1;1;1;2
21457;1;1;1;1;1;1;2
21458;1;1;1;1;1;1;3
21459;1;1;1;1;1;1;2
21460;1;1;1;1;1;1;3
21461;1;1;1;1;1;1;3
21462;1;1;1;1;1;1;1
21463;1;1;1;1;1;1;2
21464;1;1;1;1;1;1;2
21465;1;1;1;1;1;1;2
21466;1;1;1;1;1;1;3
21467;1;1;1;1;1;1;2
21468;1;1;1;1;1;1;2
21469;1;1;1;1;1;1;2
21470;1;1;1;1;1;1;2
21471;1;1;1;1;1;1;3
21472;1;1;1;1;1;1;2
21473;1;1;1;1;1;1;2
21474;1;1;1;1;1;1;3
21475;1;1;1;1;1;1;3
21476;1;1;1;1;1;1;2
21477;1;1;1;1;1;1;2
21478;1;1;1;1;1;1;3
21479;1;1;1;1;1;1;3
21480;1;1;1;1;1;1;3
21481;1;1;1;1;1;1;4
21482;1;1;1;1;1;1;3
21483;1;1;1;1;1;1;3
21484;1;1;1;1;1;1;4
21485;1;1;1;1;1;1;8
21486;1;1;1;1;1;1;7
21487;1;1;1;1;1;1;7
21488;1;1;1;1;1;1;5
21489;1;1;1;1;1;1;5
21490;1;1;1;1;1;1;4
21491;1;1;1;1;1;1;3
21492;1;1;1;1;1;1;2
21493;1;1;1;1;1;1;3
21494;1;1;1;1;1;1;3
21495;1;1;1;1;1;1;5
21496;1;1;1;1;1;1;6
21497;1;1;1;1;1;1;5
21498;1;1;1;1;1;1;6
21499;1;1;1;1;1;1;5
21500;1;1;1;1;1;1;7
21501;1;1;1;1;1;1;6
21502;1;1;1;1;1;1;6
21503;0;2;1;1;1;1;10
21504;0;2;1;1;1;1;10
21505;1;1;1;1;1;1;7
21506;1;1;1;1;1;1;8
21507;1;1;1;1;1;1;7
21508;1;1;1;1;1;1;6
21509;1;1;1;1;1;1;6
21510;1;1;1;1;1;1;3
21511;1;1;1;1;1;1;2
21512;1;1;1;1;1;1;2
21513;1;1;1;1;1;1;2
21514;1;1;1;1;1;1;2
21515;1;1;1;1;1;1;1
21516;0;1;1;1;1;1;0
21517;0;1;1;1;1;1;0
21518;0;1;1;1;1;1;0
21519;0;1;1;1;1;1;0
21520;0;1;1;1;1;1;0
21521;0;1;1;1;1;1;0
21522;0;1;1;1;1;1;0
21523;1;1;1;1;1;1;1
21524;1;1;1;1;1;1;4
21525;1;1;1;1;1;1;4
21526;1;1;1;1;1;1;4
21527;1;1;1;1;1;1;7
21528;1;1;1;1;1;1;8
21529;1;1;1;1;1;1;7
21530;1;1;1;1;1;1;6
21531;1;1;1;1;1;1;4
21532;1;1;1;1;1;1;3
21533;1;1;1;1;1;1;3
21534;1;1;1;1;1;1;3
21535;1;1;1;1;1;1;3
21536;1;1;1;1;1;1;3
21537;1;1;1;1;1;1;3
21538;1;1;1;1;1;1;3
21539;1;1;1;1;1;1;2
21540;1;1;1;1;1;1;2
21541;1;1;1;1;1;1;2
21542;1;1;1;1;1;1;2
21543;1;1;1;1;1;1;3
21544;1;1;1;1;1;1;1
21545;1;1;1;1;1;1;2
21546;1;1;1;1;1;1;2
21547;1;1;1;1;1;1;3
21548;1;1;1;1;1;1;3
21549;1;1;1;1;1;1;5
21550;1;1;1;1;1;1;8
21551;1;1;1;1;1;1;8
21552;1;1;1;1;1;1;8
21553;1;1;1;1;1;1;9
21554;1;1;1;1;1;1;9
21555;1;1;1;1;1;1;8
21556;1;1;1;1;1;1;8
21557;1;1;1;1;1;1;5
21558;1;1;1;1;1;1;4
21559;1;1;1;1;1;1;4
21560;1;1;1;1;1;1;4
21561;1;1;1;1;1;1;4
21562;1;1;1;1;1;1;4
21563;1;1;1;1;1;1;3
21564;1;1;1;1;1;1;3
21565;1;1;1;1;1;1;2
21566;1;1;1;1;1;1;3
21567;1;1;1;1;1;1;2
21568;1;1;1;1;1;1;2
21569;1;1;1;1;1;1;1
21570;1;1;1;1;1;1;3
21571;1;1;1;1;1;1;3
21572;1;1;1;1;1;1;2
21573;1;1;1;1;1;1;3
21574;1;1;1;1;1;1;3
21575;1;1;1;1;1;1;3
21576;1;1;1;1;1;1;2
21577;1;1;1;1;1;1;2
21578;1;1;1;1;1;1;2
21579;1;1;1;1;1;1;2
21580;1;1;1;1;1;1;2
21581;1;1;1;1;1;1;2
21582;1;1;1;1;1;1;2
21583;1;1;1;1;1;1;2
21584;1;1;1;1;1;1;3
21585;1;1;1;1;1;1;2
21586;1;1;1;1;1;1;2
21587;1;1;1;1;1;1;3
21588;1;1;1;1;1;1;2
21589;1;1;1;1;1;1;2
21590;1;1;1;1;1;1;3
21591;1;1;1;1;1;1;3
21592;1;1;1;1;1;1;3
21593;1;1;1;1;1;1;3
21594;1;1;1;1;1;1;2
21595;1;1;1;1;1;1;3
21596;1;1;1;1;1;1;3
21597;1;1;1;1;1;1;3
21598;1;1;1;1;1;1;3
21599;1;1;1;1;1;1;2
21600;1;1;1;1;1;1;2
21601;1;1;1;1;1;1;2
21602;1;1;1;1;1;1;1
21603;1;1;1;1;1;1;2
21604;1;1;1;1;1;1;3
21605;1;1;1;1;1;1;2
21606;1;1;1;1;1;1;1
21607;1;1;1;1;1;1;2
21608;0;1;1;1;1;1;0
21609;0;1;1;1;1;1;0
21610;1;1;1;1;1;1;2
21611;1;1;1;1;1;1;3
21612;1;1;1;1;1;1;3
21613;1;1;1;1;1;1;2
21614;1;1;1;1;1;1;2
21615;1;1;1;1;1;1;2
21616;1;1;1;1;1;1;3
21617;1;1;1;1;1;1;2
21618;1;1;1;1;1;1;2
21619;1;1;1;1;1;1;2
21620;1;1;1;1;1;1;2
21621;1;1;1;1;1;1;2
21622;1;1;1;1;1;1;3
21623;1;1;1;1;1;1;3
21624;1;1;1;1;1;1;3
21625;1;1;1;1;1;1;3
21626;1;1;1;1;1;1;3
21627;1;1;1;1;1;1;2
21628;1;1;1;1;1;1;2
21629;1;1;1;1;1;1;3
21630;1;1;1;1;1;1;2
21631;1;1;1;1;1;1;3
21632;1;1;1;1;1;1;3
21633;1;1;1;1;1;1;2
21634;1;1;1;1;1;1;2
21635;1;1;1;1;1;1;2
21636;1;1;1;1;1;1;2
21637;0;1;1;1;1;1;0
21638;1;1;1;1;1;1;1
21639;1;1;1;1;1;1;2
21640;1;1;1;1;1;1;2
21641;1;1;1;1;1;1;2
21642;1;1;1;1;1;1;2
21643;1;1;1;1;1;1;2
21644;1;1;1;1;1;1;2
21645;1;1;1;1;1;1;1
21646;1;1;1;1;1;1;2
21647;1;1;1;1;1;1;1
21648;1;1;1;1;1;1;2
21649;1;1;1;1;1;1;1
21650;1;1;1;1;1;1;2
21651;1;1;1;1;1;1;1
21652;1;1;1;1;1;1;4
21653;1;1;1;1;1;1;2
21654;1;1;1;1;1;1;2
21655;1;1;1;1;1;1;2
21656;1;1;1;1;1;1;2
21657;1;1;1;1;1;1;2
21658;1;1;1;1;1;1;2
21659;1;1;1;1;1;1;2
21660;1;1;1;1;1;1;2
21661;1;1;1;1;1;1;2
21662;1;1;1;1;1;1;2
21663;1;1;1;1;1;1;2
21664;1;1;1;1;1;1;3
21665;1;1;1;1;1;1;3
21666;1;1;1;1;1;1;2
21667;1;1;1;1;1;1;2
21668;1;1;1;1;1;1;2
21669;1;1;1;1;1;1;2
21670;1;1;1;1;1;1;2
21671;1;1;1;1;1;1;3
21672;1;1;1;1;1;1;2
21673;1;1;1;1;1;1;1
21674;1;1;1;1;1;1;2
21675;1;1;1;1;1;1;3
21676;1;1;1;1;1;1;3
21677;1;1;1;1;1;1;1
21678;0;1;1;1;1;1;0
21679;1;1;1;1;1;1;1
21680;1;1;1;1;1;1;2
21681;1;1;1;1;1;1;1
21682;1;1;1;1;1;1;2
21683;1;1;1;1;1;1;4
21684;1;1;1;1;1;1;2
21685;1;1;1;1;1;1;2
21686;1;1;1;1;1;1;1
21687;1;1;1;1;1;1;2
21688;1;1;1;1;1;1;2
21689;1;1;1;1;1;1;2
21690;1;1;1;1;1;1;3
21691;1;1;1;1;1;1;3
21692;1;1;1;1;1;1;2
21693;1;1;1;1;1;1;2
21694;1;1;1;1;1;1;1
21695;1;1;1;1;1;1;2
21696;1;1;1;1;1;1;2
21697;1;1;1;1;1;1;1
21698;1;1;1;1;1;1;2
21699;1;1;1;1;1;1;2
21700;1;1;1;1;1;1;2
21701;1;1;1;1;1;1;2
21702;1;1;1;1;1;1;2
21703;1;1;1;1;1;1;1
21704;1;1;1;1;1;1;2
21705;1;1;1;1;1;1;2
21706;1;1;1;1;1;1;2
21707;1;1;1;1;1;1;1
21708;1;1;1;1;1;1;2
21709;1;1;1;1;1;1;2
21710;1;1;1;1;1;1;2
21711;1;1;1;1;1;1;1
21712;1;1;1;1;1;1;2
21713;1;1;1;1;1;1;2
21714;1;1;1;1;1;1;1
21715;1;1;1;1;1;1;1
21716;1;1;1;1;1;1;1
21717;1;1;1;1;1;1;1
21718;0;1;1;1;1;1;0
21719;1;1;1;1;1;1;1
21720;0;1;1;1;1;1;0
21721;1;1;1;1;1;1;1
21722;1;1;1;1;1;1;2
21723;1;1;1;1;1;1;2
21724;1;1;1;1;1;1;1
21725;1;1;1;1;1;1;2
21726;1;1;1;1;1;1;1
21727;1;1;1;1;1;1;2
21728;1;1;1;1;1;1;1
21729;1;1;1;1;1;1;1
21730;1;1;1;1;1;1;1
21731;1;1;1;1;1;1;1
21732;1;1;1;1;1;1;1
